Date,IWM,SPY
2022-06-06,178.6962127685547,390.73028564453125
2022-06-07,181.57823181152344,394.47821044921875
2022-06-08,178.77230834960938,390.1893615722656
2022-06-09,175.06629943847656,380.90960693359375
2022-06-10,170.31700134277344,369.86480712890625
2022-06-13,162.3156280517578,355.8217468261719
2022-06-14,161.53366088867188,354.74957275390625
2022-06-15,163.8987579345703,359.80694580078125
2022-06-16,156.30751037597656,347.8987731933594
2022-06-17,157.52821350097656,348.6488037109375
2022-06-21,160.3511199951172,357.425537109375
2022-06-22,160.04595947265625,356.77752685546875
2022-06-23,161.9628143310547,360.2748718261719
2022-06-24,166.9791259765625,371.7293395996094
2022-06-27,167.59906005859375,370.3094787597656
2022-06-28,164.45188903808594,362.7430725097656
2022-06-29,162.782958984375,362.4476318359375
2022-06-30,161.5145721435547,359.5029296875
2022-07-01,163.46963500976562,363.30523681640625
2022-07-05,164.82382202148438,363.9913635253906
2022-07-06,163.60313415527344,365.220703125
2022-07-07,167.4750213623047,370.690673828125
2022-07-08,167.45599365234375,370.3857421875
2022-07-11,164.08950805664062,366.15460205078125
2022-07-12,163.52684020996094,362.9145812988281
2022-07-13,163.3837890625,361.0086669921875
2022-07-14,161.70533752441406,360.1319274902344
2022-07-15,165.07177734375,367.0121765136719
2022-07-18,164.6044921875,363.98187255859375
2022-07-19,170.41238403320312,373.8163146972656
2022-07-20,173.0826873779297,376.19873046875
2022-07-21,173.9695587158203,380.0296325683594
2022-07-22,171.1943817138672,376.5036926269531
2022-07-25,172.08128356933594,376.96112060546875
2022-07-26,171.0227508544922,372.501220703125
2022-07-27,174.9137420654297,382.173828125
2022-07-28,177.31698608398438,386.9671936035156
2022-07-29,178.57586669921875,392.608642578125
2022-08-01,178.5091094970703,391.446044921875
2022-08-02,178.33743286132812,388.8636169433594
2022-08-03,180.96002197265625,394.9530029296875
2022-08-04,180.57858276367188,394.6861572265625
2022-08-05,181.96141052246094,394.01910400390625
2022-08-08,183.8878173828125,393.5616149902344
2022-08-09,181.37965393066406,391.9988098144531
2022-08-10,186.55813598632812,400.2323303222656
2022-08-11,187.2543182373047,400.2323303222656
2022-08-12,191.0785369873047,407.00787353515625
2022-08-15,191.75564575195312,408.6850280761719
2022-08-16,191.67938232421875,409.4855651855469
2022-08-17,188.45594787597656,406.5789794921875
2022-08-18,189.7052459716797,407.76068115234375
2022-08-19,185.63302612304688,402.2812194824219
2022-08-22,181.80880737304688,393.9046325683594
2022-08-23,182.1044464111328,392.9517517089844
2022-08-24,183.49684143066406,394.2095642089844
2022-08-25,186.3483123779297,399.77490234375
2022-08-26,180.2257080078125,386.242919921875
2022-08-29,178.56634521484375,383.6889953613281
2022-08-30,176.06768798828125,379.4769592285156
2022-08-31,174.9995574951172,376.58941650390625
2022-09-01,173.09222412109375,377.7711486816406
2022-09-02,171.74752807617188,373.7877502441406
2022-09-06,170.04998779296875,372.3774108886719
2022-09-07,173.75022888183594,379.0671081542969
2022-09-08,175.19984436035156,381.5448303222656
2022-09-09,178.71888732910156,387.4722595214844
2022-09-12,180.88372802734375,391.6366271972656
2022-09-13,173.80747985839844,374.60736083984375
2022-09-14,174.48458862304688,376.0367126464844
2022-09-15,173.21620178222656,371.7674865722656
2022-09-16,170.69850158691406,368.9313659667969
2022-09-19,172.15757751464844,371.7923583984375
2022-09-20,169.81158447265625,367.5247497558594
2022-09-21,167.2175750732422,361.1136474609375
2022-09-22,163.45054626464844,358.0804138183594
2022-09-23,159.5595703125,352.08087158203125
2022-09-26,157.37489318847656,348.5978088378906
2022-09-27,157.9116973876953,347.70794677734375
2022-09-28,162.90606689453125,354.5495910644531
2022-09-29,159.25375366210938,347.1434020996094
2022-09-30,158.09384155273438,341.77532958984375
2022-10-03,162.282958984375,350.798583984375
2022-10-04,168.71522521972656,361.66864013671875
2022-10-05,167.4690399169922,360.8266296386719
2022-10-06,166.52960205078125,357.1043701171875
2022-10-07,161.631103515625,347.1434020996094
2022-10-10,160.73001098632812,344.4928283691406
2022-10-11,160.77792358398438,342.3111572265625
2022-10-12,160.3369598388672,341.1820373535156
2022-10-13,164.30560302734375,350.18621826171875
2022-10-14,159.90562438964844,342.20587158203125
