,SP500,USD_EUR,USD_GBP
2017-09-13,218.5847930908203,1.1898,1.3218
2017-09-14,218.51492309570312,1.1886,1.3398
2017-09-15,218.80909729003906,1.1959,1.3578
2017-09-18,219.2745361328125,1.1938,1.3485
2017-09-19,219.49398803710938,1.198,1.3517
2017-09-20,219.572998046875,1.1998,1.3564
2017-09-21,218.9846649169922,1.1946,1.3576
2017-09-22,219.02859497070312,1.1969,1.3531
2017-09-25,218.58079528808594,1.1852,1.3457
2017-09-26,218.7124786376953,1.1772,1.3422
2017-09-27,219.56419372558594,1.1747,1.3401
2017-09-28,219.82765197753906,1.1776,1.3435
2017-09-29,220.6003875732422,1.1813,1.3402
2017-10-02,221.55743408203125,1.1745,1.3268
2017-10-03,222.03163146972656,1.1759,1.3251
2017-10-04,222.29510498046875,1.176,1.3268
2017-10-05,223.61219787597656,1.1706,1.3132
2017-10-06,223.35751342773438,1.1732,1.3063
2017-10-09,222.98873901367188,,
2017-10-10,223.57705688476562,1.1804,1.3215
2017-10-11,223.92828369140625,1.1847,1.321
2017-10-12,223.59458923339844,1.184,1.3174
2017-10-13,223.8668670654297,1.1837,1.3304
2017-10-16,224.1653594970703,1.181,1.3285
2017-10-17,224.32339477539062,1.1754,1.3182
2017-10-18,224.54290771484375,1.1775,1.3183
2017-10-19,224.60443115234375,1.1842,1.3181
2017-10-20,225.76345825195312,1.177,1.3179
2017-10-23,224.8853759765625,1.1762,1.3201
2017-10-24,225.2805633544922,1.1766,1.3124
2017-10-25,224.1653594970703,1.1802,1.3252
2017-10-26,224.45516967773438,1.17,1.3181
2017-10-27,226.29029846191406,1.158,1.3108
2017-10-30,225.44740295410156,1.1626,1.3195
2017-10-31,225.79859924316406,1.1648,1.3281
2017-11-01,226.09716796875,1.1618,1.3257
2017-11-02,226.1849365234375,1.1672,1.3068
2017-11-03,226.9401397705078,1.1616,1.3067
2017-11-06,227.2913055419922,1.16,1.3145
2017-11-07,227.13328552246094,1.1577,1.3152
2017-11-08,227.5195770263672,1.1591,1.3108
2017-11-09,226.69424438476562,1.1648,1.3133
2017-11-10,226.62399291992188,,
2017-11-13,226.83473205566406,1.1656,1.3101
2017-11-14,226.30789184570312,1.1764,1.3128
2017-11-15,225.17515563964844,1.1794,1.3165
2017-11-16,227.08937072753906,1.1772,1.3197
2017-11-17,226.42202758789062,1.1799,1.3222
2017-11-20,226.80836486816406,1.1741,1.3241
2017-11-21,228.29234313964844,1.1741,1.3232
2017-11-22,228.09039306640625,1.1789,1.3291
2017-11-23,,,
2017-11-24,228.6172332763672,1.1936,1.3336
2017-11-27,228.50314331054688,1.1911,1.3333
2017-11-28,230.82115173339844,1.1878,1.3231
2017-11-29,230.6807098388672,1.1858,1.3436
2017-11-30,232.70030212402344,1.1898,1.3506
2017-12-01,232.21737670898438,1.191,1.3505
2017-12-04,231.93634033203125,1.1848,1.3465
2017-12-05,231.1022186279297,1.182,1.345
2017-12-06,231.1461639404297,1.1788,1.3382
2017-12-07,231.8749237060547,1.179,1.3432
2017-12-08,233.1393585205078,1.1761,1.3367
2017-12-11,233.84185791015625,1.1802,1.3363
2017-12-12,234.2545166015625,1.1725,1.3323
2017-12-13,234.22821044921875,1.1762,1.3365
2017-12-14,233.2710723876953,1.1778,1.344
2017-12-15,235.213623046875,1.1778,1.3316
2017-12-18,236.70518493652344,1.1804,1.3398
2017-12-19,235.796142578125,1.1822,1.3356
2017-12-20,235.67257690429688,1.1881,1.3408
2017-12-21,236.15794372558594,1.1872,1.3372
2017-12-22,236.09625244140625,1.1839,1.3379
2017-12-25,,,
2017-12-26,235.8137664794922,1.1867,1.3369
2017-12-27,235.92848205566406,1.1902,1.3403
2017-12-28,236.41387939453125,1.1952,1.345
2017-12-29,235.5224609375,1.2022,1.3529
2018-01-01,,,
2018-01-02,237.20823669433594,1.205,1.3596
2018-01-03,238.70855712890625,1.203,1.3522
2018-01-04,239.71475219726562,1.2064,1.3539
2018-01-05,241.31222534179688,1.2039,1.3562
2018-01-08,241.7534637451172,1.1973,1.3566
2018-01-09,242.3007049560547,1.1922,1.3518
2018-01-10,241.92999267578125,1.1958,1.3513
2018-01-11,243.69512939453125,1.2035,1.3543
2018-01-12,245.28369140625,1.213,1.3689
2018-01-15,,,
2018-01-16,244.4453125,1.2244,1.3774
2018-01-17,246.77520751953125,1.2229,1.3824
2018-01-18,246.36048889160156,1.2238,1.3889
2018-01-19,247.4813232421875,1.2238,1.3857
2018-01-22,249.4935302734375,1.223,1.3944
2018-01-23,250.02310180664062,1.2277,1.3968
2018-01-24,249.92605590820312,1.239,1.4198
2018-01-25,250.03195190429688,1.2488,1.4264
2018-01-26,252.92681884765625,1.2422,1.4179
2018-01-29,251.2499542236328,1.2352,1.4042
2018-01-30,248.67276000976562,1.239,1.4124
2018-01-31,248.79637145996094,1.2428,1.419
2018-02-01,248.51394653320312,1.2482,1.4247
2018-02-02,243.10377502441406,1.2446,1.4126
2018-02-05,232.93663024902344,1.2418,1.4022
2018-02-06,237.52590942382812,1.2381,1.3951
2018-02-07,236.23741149902344,1.2281,1.3881
2018-02-08,227.3763885498047,1.2238,1.3915
2018-02-09,230.7919464111328,1.2226,1.3794
2018-02-12,234.18104553222656,1.2267,1.382
2018-02-13,234.7635040283203,1.2363,1.3892
2018-02-14,237.9319305419922,1.2396,1.3955
2018-02-15,240.9679412841797,1.2482,1.4061
2018-02-16,241.03854370117188,1.2442,1.4055
2018-02-19,,,
2018-02-20,239.52935791015625,1.2348,1.4021
2018-02-21,238.33792114257812,1.2314,1.3946
2018-02-22,238.64675903320312,1.2326,1.3939
2018-02-23,242.45071411132812,1.2298,1.3979
2018-02-26,245.26614379882812,1.2296,1.3952
2018-02-27,242.20358276367188,1.2239,1.3906
2018-02-28,239.75001525878906,1.2211,1.3794
2018-03-01,236.2638702392578,1.2216,1.3755
2018-03-02,237.48184204101562,1.2314,1.3769
2018-03-05,240.22665405273438,1.233,1.3856
2018-03-06,240.83558654785156,1.2415,1.3886
2018-03-07,240.74734497070312,1.2397,1.3888
2018-03-08,241.91232299804688,1.2314,1.3824
2018-03-09,246.12213134765625,1.2326,1.3863
2018-03-12,245.813232421875,1.2318,1.3898
2018-03-13,244.22463989257812,1.2398,1.3987
2018-03-14,242.97137451171875,1.2362,1.3946
2018-03-15,242.7066192626953,1.2321,1.3951
2018-03-16,242.96983337402344,1.228,1.3919
2018-03-19,239.68234252929688,1.2329,1.4032
2018-03-20,240.0900421142578,1.2271,1.4013
2018-03-21,239.6292266845703,1.2268,1.4064
2018-03-22,233.63916015625,1.231,1.4098
2018-03-23,228.65919494628906,1.236,1.4151
2018-03-26,234.91510009765625,1.244,1.4236
2018-03-27,230.91879272460938,1.241,1.4161
2018-03-28,230.23646545410156,1.2351,1.411
2018-03-29,233.17831420898438,1.2297,1.4029
2018-03-30,,1.232,1.4027
2018-04-02,228.14527893066406,1.2288,1.4032
2018-04-03,231.06944274902344,1.2261,1.4068
2018-04-04,233.5416259765625,1.2292,1.4076
2018-04-05,235.3848114013672,1.223,1.3991
2018-04-06,230.13902282714844,1.2274,1.4088
2018-04-09,231.2732391357422,1.232,1.4136
2018-04-10,234.95053100585938,1.2338,1.4161
2018-04-11,233.71885681152344,1.2384,1.4194
2018-04-12,235.64173889160156,1.232,1.4244
2018-04-13,234.95053100585938,1.2322,1.4255
2018-04-16,236.88226318359375,1.2373,1.4332
2018-04-17,239.41651916503906,1.2345,1.4301
2018-04-18,239.59375,1.238,1.4227
2018-04-19,238.2645721435547,1.2336,1.4193
2018-04-20,236.24424743652344,1.2282,1.4033
2018-04-23,236.20887756347656,1.2216,1.3953
2018-04-24,233.02772521972656,1.2226,1.3975
2018-04-25,233.60366821289062,1.2178,1.3941
2018-04-26,235.9784698486328,1.2113,1.3927
2018-04-27,236.19992065429688,1.2108,1.3785
2018-04-30,234.38348388671875,1.2074,1.3751
2018-05-01,234.79989624023438,1.2,1.3611
2018-05-02,233.2227020263672,1.1968,1.361
2018-05-03,232.7086944580078,1.197,1.3569
2018-05-04,235.721435546875,1.1946,1.3535
2018-05-07,236.5189666748047,1.1927,1.3567
2018-05-08,236.5189666748047,1.1863,1.3521
2018-05-09,238.80514526367188,1.1852,1.3567
2018-05-10,241.03811645507812,1.1896,1.3487
2018-05-11,241.77357482910156,1.1951,1.3549
2018-05-14,241.88876342773438,1.1976,1.3595
2018-05-15,240.22286987304688,1.1864,1.3512
2018-05-16,241.23306274414062,1.1788,1.3478
2018-05-17,241.02928161621094,1.1798,1.3507
2018-05-18,240.4266357421875,1.1775,1.3476
2018-05-21,242.2342987060547,1.1768,1.3418
2018-05-22,241.5608673095703,1.1783,1.3445
2018-05-23,242.22547912597656,1.1693,1.3341
2018-05-24,241.72918701171875,1.1729,1.3384
2018-05-25,241.1532745361328,1.1666,1.3321
2018-05-28,,,
2018-05-29,238.3797607421875,1.1551,1.3258
2018-05-30,241.5608673095703,1.1664,1.3296
2018-05-31,240.0810546875,1.167,1.3289
2018-06-01,242.43809509277344,1.1679,1.3358
2018-06-04,243.59005737304688,1.1696,1.3314
2018-06-05,243.76722717285156,1.1672,1.336
2018-06-06,245.80535888671875,1.1778,1.3429
2018-06-07,245.77880859375,1.1815,1.3427
2018-06-08,246.5054168701172,1.1773,1.3406
2018-06-11,246.83323669433594,1.1802,1.3386
2018-06-12,247.15220642089844,1.1792,1.3416
2018-06-13,246.36349487304688,1.1784,1.3378
2018-06-14,246.98385620117188,1.1634,1.3333
2018-06-15,246.66876220703125,1.1616,1.3283
2018-06-18,246.16143798828125,1.1606,1.3247
2018-06-19,245.2179718017578,1.1577,1.3172
2018-06-20,245.63623046875,1.1592,1.3213
2018-06-21,244.09640502929688,1.16,1.3251
2018-06-22,244.54144287109375,1.163,1.3258
2018-06-25,241.2124786376953,1.1694,1.3273
2018-06-26,241.74667358398438,1.1675,1.3243
2018-06-27,239.7439422607422,1.1588,1.3139
2018-06-28,241.11459350585938,1.1582,1.3095
2018-06-29,241.46173095703125,1.1677,1.3197
2018-07-02,241.9779510498047,1.1604,1.3133
2018-07-03,241.12355041503906,1.1653,1.3174
2018-07-04,,,
2018-07-05,243.09060668945312,1.1697,1.3228
2018-07-06,245.14678955078125,1.1738,1.3262
2018-07-09,247.35414123535156,1.1744,1.3202
2018-07-10,248.24420166015625,1.1728,1.3266
2018-07-11,246.42845153808594,1.1722,1.3241
2018-07-12,248.66261291503906,1.1692,1.3238
2018-07-13,248.8584442138672,1.1667,1.3216
2018-07-16,248.63587951660156,1.171,1.3236
2018-07-17,249.64169311523438,1.1664,1.3161
2018-07-18,250.16683959960938,1.1645,1.305
2018-07-19,249.2233123779297,1.1604,1.2987
2018-07-20,248.93849182128906,1.1708,1.3114
2018-07-23,249.40133666992188,1.1702,1.3105
2018-07-24,250.6563720703125,1.1684,1.3135
2018-07-25,252.79257202148438,1.1677,1.315
2018-07-26,252.19627380371094,1.1654,1.3119
2018-07-27,250.48728942871094,1.166,1.3118
2018-07-30,249.1788330078125,1.1718,1.314
2018-07-31,250.40711975097656,1.1706,1.3125
2018-08-01,249.98883056640625,1.1666,1.312
2018-08-02,251.3506317138672,1.1612,1.3035
2018-08-03,252.4276123046875,1.1597,1.3021
2018-08-06,253.35330200195312,1.1564,1.2947
2018-08-07,254.18995666503906,1.1597,1.2957
2018-08-08,254.0831756591797,1.1598,1.288
2018-08-09,253.73606872558594,1.1566,1.287
2018-08-10,252.03591918945312,1.1399,1.2769
2018-08-13,251.09251403808594,1.1396,1.2757
2018-08-14,252.6946258544922,1.1351,1.2738
2018-08-15,250.80775451660156,1.1332,1.2685
2018-08-16,252.83705139160156,1.1388,1.2722
2018-08-17,253.72715759277344,1.141,1.2735
2018-08-20,254.27011108398438,1.1438,1.2765
2018-08-21,254.86639404296875,1.1534,1.286
2018-08-22,254.7151336669922,1.1595,1.291
2018-08-23,254.37681579589844,1.1567,1.283
2018-08-24,255.9077911376953,1.1625,1.2858
2018-08-27,257.9283142089844,1.1676,1.2891
2018-08-28,258.052978515625,1.172,1.2886
2018-08-29,259.4414978027344,1.1699,1.3006
2018-08-30,258.3912048339844,1.1646,1.2997
2018-08-31,258.40008544921875,1.1596,1.2964
2018-09-03,,,
2018-09-04,257.9550476074219,1.1566,1.2833
2018-09-05,257.2607421875,1.162,1.2903
2018-09-06,256.486328125,1.1624,1.2933
2018-09-07,255.9879150390625,1.1572,1.2934
2018-09-10,256.4329528808594,1.1604,1.3026
2018-09-11,257.2785949707031,1.1591,1.3015
2018-09-12,257.3409423828125,1.1626,1.3029
2018-09-13,258.8628845214844,1.1672,1.3104
2018-09-14,258.90740966796875,1.1656,1.3084
2018-09-17,257.53668212890625,1.1687,1.3146
2018-09-18,258.9341125488281,1.1693,1.3158
2018-09-19,259.21002197265625,1.1685,1.3162
2018-09-20,261.3105163574219,1.1744,1.3237
2018-09-21,261.07196044921875,1.1739,1.3067
2018-09-24,260.20465087890625,1.1773,1.3128
2018-09-25,259.96319580078125,1.177,1.3162
2018-09-26,259.185302734375,1.1758,1.3182
2018-09-27,259.90948486328125,1.167,1.3104
2018-09-28,259.93634033203125,1.1622,1.3053
2018-10-01,260.8394775390625,1.1567,1.3032
2018-10-02,260.68743896484375,1.156,1.2984
2018-10-03,260.8304443359375,1.1525,1.2993
2018-10-04,258.7918701171875,1.1508,1.3014
2018-10-05,257.3434143066406,1.1502,1.3101
2018-10-08,257.3434143066406,,
2018-10-09,256.9679260253906,1.1482,1.3139
2018-10-10,248.83145141601562,1.1541,1.3206
2018-10-11,243.35060119628906,1.1565,1.3193
2018-10-12,246.7303924560547,1.1559,1.3154
2018-10-15,245.3444366455078,1.1594,1.3168
2018-10-16,250.70916748046875,1.1593,1.321
2018-10-17,250.75390625,1.154,1.3137
2018-10-18,247.13270568847656,1.1494,1.3061
2018-10-19,246.99859619140625,1.1513,1.3045
2018-10-22,245.889892578125,1.1467,1.2974
2018-10-23,244.6381072998047,1.148,1.2982
2018-10-24,237.2259063720703,1.1389,1.2898
2018-10-25,241.4818572998047,1.1374,1.2827
2018-10-26,237.23487854003906,1.1388,1.2826
2018-10-29,235.9205322265625,1.139,1.2807
2018-10-30,239.41648864746094,1.1364,1.2731
2018-10-31,241.97364807128906,1.1332,1.2779
2018-11-01,244.5487060546875,1.1396,1.2974
2018-11-02,243.1002960205078,1.1378,1.2965
2018-11-05,244.44143676757812,1.1394,1.302
2018-11-06,245.98822021484375,1.1412,1.3076
2018-11-07,251.25462341308594,1.1459,1.3144
2018-11-08,250.79856872558594,1.1416,1.3116
2018-11-09,248.3487091064453,1.1325,1.2978
2018-11-12,243.70823669433594,,
2018-11-13,243.25216674804688,1.1288,1.3031
2018-11-14,241.5892791748047,1.1312,1.3011
2018-11-15,244.110595703125,1.1324,1.2749
2018-11-16,244.74539184570312,1.1402,1.2839
2018-11-19,240.60568237304688,1.1448,1.2842
2018-11-20,236.15296936035156,1.1391,1.2809
2018-11-21,236.95767211914062,1.1393,1.2776
2018-11-22,,,
2018-11-23,235.37506103515625,1.1332,1.2804
2018-11-26,239.17507934570312,1.1336,1.2809
2018-11-27,239.97976684570312,1.1281,1.2729
2018-11-28,245.50534057617188,1.1286,1.2766
2018-11-29,244.96900939941406,1.1382,1.2789
2018-11-30,246.46205139160156,1.1323,1.2772
2018-12-03,249.7256317138672,1.1356,1.2742
2018-12-04,241.6338653564453,1.1345,1.2719
2018-12-05,,,
2018-12-06,241.26731872558594,1.1374,1.2777
2018-12-07,235.66127014160156,1.139,1.2749
2018-12-10,236.10833740234375,1.1368,1.2558
2018-12-11,236.1619415283203,1.1314,1.2524
2018-12-12,237.35108947753906,1.1362,1.2658
2018-12-13,237.2706756591797,1.1358,1.2635
2018-12-14,232.88949584960938,1.13,1.257
2018-12-17,228.32057189941406,1.1339,1.2606
2018-12-18,228.07022094726562,1.1364,1.2644
2018-12-19,224.65469360351562,1.1422,1.2669
2018-12-20,220.99777221679688,1.1432,1.265
2018-12-21,216.46966552734375,1.1402,1.2681
2018-12-24,210.7498779296875,,
2018-12-25,,,
2018-12-26,221.3980255126953,1.1408,1.2676
2018-12-27,223.09771728515625,1.1412,1.2627
2018-12-28,222.80995178222656,1.1445,1.2699
2018-12-31,224.76148986816406,1.1456,1.2763
2019-01-01,,,
2019-01-02,224.9953155517578,1.1357,1.2598
2019-01-03,219.62631225585938,1.1399,1.2633
2019-01-04,226.98284912109375,1.141,1.274
2019-01-07,228.7725372314453,1.1468,1.2757
2019-01-08,230.92193603515625,1.1444,1.2724
2019-01-09,232.00108337402344,1.1524,1.2764
2019-01-10,232.81951904296875,1.1517,1.2768
2019-01-11,232.9094696044922,1.1479,1.2836
2019-01-14,231.48849487304688,,
2019-01-15,234.1415557861328,1.1392,1.2761
2019-01-16,234.70814514160156,1.1408,1.2862
2019-01-17,236.48878479003906,1.1386,1.294
2019-01-18,239.636474609375,1.1362,1.2898
2019-01-21,,,
2019-01-22,236.3988800048828,1.1359,1.2955
2019-01-23,236.89346313476562,1.139,1.3074
2019-01-24,237.01943969726562,1.1322,1.3027
2019-01-25,239.02493286132812,1.1407,1.3176
2019-01-28,237.20826721191406,1.1438,1.3158
2019-01-29,236.89346313476562,1.1424,1.3146
2019-01-30,240.64373779296875,1.1418,1.3062
2019-01-31,242.7571563720703,1.1454,1.3135
2019-02-01,242.87411499023438,1.1474,1.3094
2019-02-04,244.58282470703125,1.1438,1.3068
2019-02-05,245.6081085205078,1.1406,1.2947
2019-02-06,245.28431701660156,1.138,1.2956
2019-02-07,242.946044921875,1.1357,1.2966
2019-02-08,243.24278259277344,1.1326,1.2933
2019-02-11,243.3776397705078,1.1277,1.2862
2019-02-12,246.5074005126953,1.1316,1.2887
2019-02-13,247.30783081054688,1.1288,1.2865
2019-02-14,246.75914001464844,1.1284,1.2793
2019-02-15,249.4482879638672,1.1268,1.2857
2019-02-18,,,
2019-02-19,249.87989807128906,1.1328,1.3036
2019-02-20,250.383544921875,,
2019-02-21,249.4931640625,1.1338,1.306
2019-02-22,251.04006958007812,1.1342,1.3067
2019-02-25,251.38177490234375,1.1345,1.3059
2019-02-26,251.2018585205078,1.1374,1.3252
2019-02-27,251.09400939941406,1.137,1.3318
2019-02-28,250.62637329101562,1.1379,1.3274
2019-03-01,252.19122314453125,1.1376,1.3222
2019-03-04,251.27381896972656,1.1328,1.3186
2019-03-05,250.9320526123047,1.13,1.3141
2019-03-06,249.4121856689453,1.132,1.3148
2019-03-07,247.32579040527344,1.1214,1.3107
2019-03-08,246.8311309814453,1.1243,1.301
2019-03-11,250.41058349609375,1.1226,1.3095
2019-03-12,251.3547821044922,1.1276,1.3101
2019-03-13,253.01852416992188,1.131,1.323
2019-03-14,252.85670471191406,1.1304,1.3281
2019-03-15,254.10594177246094,1.1326,1.3278
2019-03-18,255.0272979736328,1.1337,1.3223
2019-03-19,255.0904998779297,1.1346,1.3263
2019-03-20,254.32273864746094,1.1352,1.3191
2019-03-21,257.1952209472656,1.1361,1.3073
2019-03-22,252.24517822265625,1.1282,1.3219
2019-03-25,252.05548095703125,1.1324,1.3203
2019-03-26,253.9342803955078,1.128,1.3215
2019-03-27,252.6064453125,1.125,1.3192
2019-03-28,253.56402587890625,1.1236,1.3088
2019-03-29,255.16278076171875,1.1228,1.3032
2019-04-01,258.1888732910156,1.121,1.3144
2019-04-02,258.3153076171875,1.1186,1.3035
2019-04-03,258.7218017578125,1.1242,1.3181
2019-04-04,259.4082946777344,1.1216,1.3072
2019-04-05,260.66387939453125,1.1217,1.301
2019-04-08,260.862548828125,1.1262,1.3048
2019-04-09,259.5257568359375,1.1278,1.3048
2019-04-10,260.4110107421875,1.1266,1.31
2019-04-11,260.33868408203125,1.1262,1.3068
2019-04-12,262.1002197265625,1.1304,1.3086
2019-04-15,261.9284973144531,1.1304,1.3105
2019-04-16,262.1002197265625,1.1293,1.3049
2019-04-17,261.4587707519531,1.1297,1.3036
2019-04-18,261.97357177734375,1.1241,1.3003
2019-04-19,,1.1246,1.3003
2019-04-22,262.1994934082031,1.1258,1.2983
2019-04-23,264.5570373535156,1.1213,1.2943
2019-04-24,263.969970703125,1.1192,1.2947
2019-04-25,263.8073425292969,1.114,1.2901
2019-04-26,265.0357971191406,1.1154,1.293
2019-04-29,265.4513854980469,1.1166,1.2924
2019-04-30,265.5867614746094,1.1201,1.303
2019-05-01,263.59051513671875,1.1246,1.3091
2019-05-02,263.0214538574219,1.1184,1.3032
2019-05-03,265.5957946777344,1.1186,1.3139
2019-05-06,264.50286865234375,1.1197,1.3093
2019-05-07,260.08575439453125,1.1178,1.3052
2019-05-08,259.724365234375,1.1206,1.3014
2019-05-09,258.93865966796875,1.1228,1.3013
2019-05-10,260.2393493652344,1.1241,1.3036
2019-05-13,253.69944763183594,1.1232,1.2961
2019-05-14,255.9938201904297,1.1207,1.2921
2019-05-15,257.4932861328125,1.1208,1.2878
2019-05-16,259.87799072265625,1.1178,1.2803
2019-05-17,258.1979675292969,1.1166,1.2723
2019-05-20,256.4907531738281,1.117,1.2718
2019-05-21,258.80303955078125,1.1158,1.2747
2019-05-22,258.0081481933594,1.1156,1.2674
2019-05-23,254.85565185546875,1.1172,1.2666
2019-05-24,255.43377685546875,1.1197,1.27
2019-05-27,,,
2019-05-28,253.05807495117188,1.1177,1.2668
2019-05-29,251.35995483398438,1.1136,1.2631
2019-05-30,252.04640197753906,1.114,1.2619
2019-05-31,248.6499786376953,1.1149,1.262
2019-06-03,248.0177001953125,1.1206,1.2621
2019-06-04,253.4014434814453,1.1236,1.2675
2019-06-05,255.59642028808594,1.1242,1.2706
2019-06-06,257.2583923339844,1.1294,1.2713
2019-06-07,259.83282470703125,1.1324,1.274
2019-06-10,261.02520751953125,1.1311,1.2684
2019-06-11,260.9620361328125,1.1316,1.2724
2019-06-12,260.5013122558594,1.131,1.2693
2019-06-13,261.5761413574219,1.1275,1.2678
2019-06-14,261.2871398925781,1.1217,1.2601
2019-06-17,261.386474609375,1.1235,1.2568
2019-06-18,264.12353515625,1.1196,1.2547
2019-06-19,264.71966552734375,1.1214,1.2625
2019-06-20,267.2489318847656,1.1284,1.27
2019-06-21,266.8603820800781,1.1328,1.2703
2019-06-24,266.5336608886719,1.1393,1.2728
2019-06-25,263.9195251464844,1.1386,1.2721
2019-06-26,263.65631103515625,1.139,1.2697
2019-06-27,264.5912170410156,1.1372,1.2674
2019-06-28,265.95269775390625,1.1374,1.2704
2019-07-01,268.3671875,1.1307,1.2644
2019-07-02,269.0660095214844,1.1301,1.2599
2019-07-03,271.21728515625,1.1275,1.2568
2019-07-04,,,
2019-07-05,270.90875244140625,1.1216,1.2506
2019-07-08,269.4199523925781,1.1208,1.2503
2019-07-09,269.755859375,1.121,1.2463
2019-07-10,271.0448303222656,1.126,1.2507
2019-07-11,271.68023681640625,1.1261,1.2549
2019-07-12,272.8965759277344,1.1254,1.2553
2019-07-15,272.98724365234375,1.126,1.2523
2019-07-16,272.1069030761719,1.1212,1.2408
2019-07-17,270.25518798828125,1.1232,1.2438
2019-07-18,271.2445983886719,1.1228,1.2494
2019-07-19,269.7378234863281,1.122,1.25
2019-07-22,270.4002990722656,1.1214,1.2475
2019-07-23,272.333740234375,1.1156,1.2449
2019-07-24,273.61358642578125,1.1141,1.2498
2019-07-25,272.30657958984375,1.1156,1.2471
2019-07-26,274.1309814453125,1.1121,1.2387
2019-07-29,273.63177490234375,1.1142,1.2236
2019-07-30,272.9600524902344,1.1148,1.2148
2019-07-31,269.9737854003906,1.113,1.222
2019-08-01,267.622802734375,1.1062,1.2145
2019-08-02,265.60784912109375,1.1112,1.2132
2019-08-05,257.6201171875,1.1197,1.2165
2019-08-06,261.2326965332031,1.1196,1.2149
2019-08-07,261.38702392578125,1.1236,1.2158
2019-08-08,266.5154724121094,1.121,1.2138
2019-08-09,264.7000732421875,1.1222,1.2085
2019-08-12,261.477783203125,1.1212,1.207
2019-08-13,265.5442810058594,1.1182,1.2067
2019-08-14,257.6927490234375,1.1144,1.2068
2019-08-15,258.37353515625,1.1106,1.2112
2019-08-16,262.1858215332031,1.1091,1.2152
2019-08-19,265.34454345703125,1.1096,1.2138
2019-08-20,263.3113098144531,1.1092,1.2153
2019-08-21,265.4534606933594,1.1098,1.2142
2019-08-22,265.371826171875,1.1089,1.225
2019-08-23,258.5550231933594,1.1148,1.2261
2019-08-26,261.41424560546875,1.1112,1.2232
2019-08-27,260.3885803222656,1.1094,1.2288
2019-08-28,262.22216796875,1.1084,1.2248
2019-08-29,265.5714416503906,1.1059,1.2197
2019-08-30,265.4534606933594,1.0989,1.2166
2019-09-02,,,
2019-09-03,263.9012451171875,1.0968,1.2086
2019-09-04,266.89678955078125,1.1025,1.219
2019-09-05,270.3277893066406,1.1038,1.2337
2019-09-06,270.53656005859375,1.1042,1.2299
2019-09-09,270.6726379394531,1.1056,1.2368
2019-09-10,270.6091613769531,1.1042,1.2355
2019-09-11,272.53338623046875,1.1001,1.2329
2019-09-12,273.4774475097656,1.1074,1.2357
2019-09-13,273.2959289550781,1.1074,1.2462
2019-09-16,272.4517517089844,1.1006,1.2423
2019-09-17,273.1416320800781,1.1063,1.2493
2019-09-18,273.3050231933594,1.1061,1.2478
2019-09-19,273.2868957519531,1.1046,1.2481
2019-09-20,271.99560546875,1.1004,1.2489
2019-09-23,271.9317932128906,1.0991,1.2428
2019-09-24,269.7979736328125,1.0999,1.2475
2019-09-25,271.39385986328125,1.0949,1.2363
2019-09-26,270.8283386230469,1.0938,1.2343
2019-09-27,269.369384765625,1.0942,1.2312
2019-09-30,270.6187438964844,1.0905,1.2305
2019-10-01,267.39971923828125,1.0932,1.2242
2019-10-02,262.6761474609375,1.0951,1.2313
2019-10-03,264.8282470703125,1.0991,1.239
2019-10-04,268.4118957519531,1.0974,1.2309
2019-10-07,267.2538146972656,1.0984,1.2322
2019-10-08,263.1048889160156,1.0949,1.2206
2019-10-09,265.60333251953125,1.0978,1.2215
2019-10-10,267.39971923828125,1.1018,1.2382
2019-10-11,270.1717834472656,1.1039,1.2683
2019-10-14,269.8709716796875,,
2019-10-15,272.5426940917969,1.1036,1.2737
2019-10-16,272.1049499511719,1.1075,1.2854
2019-10-17,272.9073791503906,1.1129,1.2853
2019-10-18,271.7129211425781,1.1155,1.2904
2019-10-21,273.5549011230469,1.1145,1.2983
2019-10-22,272.6612854003906,1.1138,1.2948
2019-10-23,273.4545593261719,1.1118,1.2886
2019-10-24,273.90142822265625,1.1098,1.281
2019-10-25,275.0230407714844,1.1081,1.2833
2019-10-28,276.57318115234375,1.1094,1.286
2019-10-29,276.49114990234375,1.1117,1.2905
2019-10-30,277.33917236328125,1.1123,1.2872
2019-10-31,276.6006164550781,1.1155,1.2939
2019-11-01,279.1629638671875,1.1169,1.295
2019-11-04,280.2846374511719,1.1144,1.2906
2019-11-05,279.9745788574219,1.107,1.287
2019-11-06,280.0383605957031,1.1076,1.2872
2019-11-07,281.0232238769531,1.1045,1.2829
2019-11-08,281.71624755859375,1.1019,1.279
2019-11-11,281.1782531738281,,
2019-11-12,281.7709655761719,1.1017,1.2855
2019-11-13,281.8621520996094,1.1004,1.284
2019-11-14,282.27252197265625,1.1016,1.2879
2019-11-15,284.3150634765625,1.1046,1.2901
2019-11-18,284.52484130859375,1.1079,1.2965
2019-11-19,284.44287109375,1.1075,1.2926
2019-11-20,283.38494873046875,1.1063,1.2918
2019-11-21,282.9291076660156,1.1067,1.2915
2019-11-22,283.55828857421875,1.1029,1.2829
2019-11-25,285.755859375,1.1009,1.2885
2019-11-26,286.4033508300781,1.1012,1.285
2019-11-27,287.6799621582031,1.1002,1.2881
2019-11-28,,,
2019-11-29,286.6130676269531,1.1019,1.2939
2019-12-02,284.1784362792969,1.1075,1.2936
2019-12-03,282.27252197265625,1.1089,1.3002
