,USDBRL,USDEUR
2014-12-31,2.6562,0.8263779852904719
2015-01-01,,
2015-01-02,2.6929,0.8322929671244278
2015-01-05,2.7107,0.8390669575432119
2015-01-06,2.7023,0.8378016085790885
2015-01-07,2.6807,0.8460236886632826
2015-01-08,2.6919,0.8466683600033866
2015-01-09,2.6583,0.8453085376162299
2015-01-12,2.6575,0.8451656524678837
2015-01-13,2.6485,0.8489685032685288
2015-01-14,2.6222,0.8470269354565475
2015-01-15,2.6122,0.8622176237282291
2015-01-16,2.6193,0.8682816705739342
2015-01-19,2.6243,
2015-01-20,2.6247,0.8651267410675665
2015-01-21,2.5968,0.8632596685082872
2015-01-22,2.5754,0.8761170492377782
2015-01-23,2.5856,0.8866034222892101
2015-01-26,2.5966,0.8857395925597874
2015-01-27,2.5809,0.8795074758135444
2015-01-28,2.5797,0.881678716275789
2015-01-29,2.596,0.8843296781039971
2015-01-30,2.6623,0.8857395925597874
2015-02-02,2.6894,0.8820675663755845
2015-02-03,2.7059,0.8724480893386842
2015-02-04,2.7148,0.8758101243650377
2015-02-05,2.7386,0.8747375787263821
2015-02-06,2.7641,0.8826125330979699
2015-02-09,2.7873,0.8837044892188053
2015-02-10,2.8075,0.8837044892188053
2015-02-11,2.8576,0.8849557522123894
2015-02-12,2.8625,0.8764241893076249
2015-02-13,2.8392,0.876577840112202
2015-02-16,,
2015-02-17,,0.8775778850372971
2015-02-18,2.843,0.881678716275789
2015-02-19,2.8545,0.877808988764045
2015-02-20,2.8701,0.8793527963418923
2015-02-23,2.8811,0.8813678829543451
2015-02-24,2.8649,0.8844078889183691
2015-02-25,2.8646,0.8800492827598345
2015-02-26,2.8728,0.8919015340706387
2015-02-27,2.8782,0.8930963650977941
2015-03-02,2.8655,0.8936550491510277
2015-03-03,2.9051,0.8919015340706387
2015-03-04,2.9804,0.903342366757001
2015-03-05,2.9931,0.9085953116481919
2015-03-06,3.0366,0.921234454168586
2015-03-09,3.1018,0.9219988936013277
2015-03-10,3.1299,0.933968431867003
2015-03-11,3.1162,0.94553706505295
2015-03-12,3.1171,0.9420631182289212
2015-03-13,3.2264,0.9502090459901178
2015-03-16,3.2257,0.9456264775413711
2015-03-17,3.2683,0.9429514380009429
2015-03-18,3.2518,0.939584703561026
2015-03-19,3.2642,0.9415309292910272
2015-03-20,3.2423,0.9266123054114159
2015-03-23,3.18,0.9150805270863837
2015-03-24,3.131,0.9167583425009168
2015-03-25,3.1476,0.9102494083378846
2015-03-26,3.1915,0.9158347834050736
2015-03-27,3.2259,0.918189330639978
2015-03-30,3.2601,0.924385283786282
2015-03-31,3.208,0.9310120100549296
2015-04-01,3.1556,0.9286775631500743
2015-04-02,3.1492,0.9196247930844216
2015-04-03,,0.9099181073703367
2015-04-06,3.0926,0.9084302325581395
2015-04-07,3.1231,0.9216589861751152
2015-04-08,3.0834,0.924385283786282
2015-04-09,3.0466,0.93711929528629
2015-04-10,3.0796,0.9435742592942064
2015-04-13,3.1011,0.945000945000945
2015-04-14,3.088,0.9370314842578711
2015-04-15,3.0681,0.9437523593808984
2015-04-16,3.0249,0.9309253397877489
2015-04-17,3.0544,0.9276437847866419
2015-04-20,3.0473,0.9291089844838799
2015-04-21,,0.9295408068414203
2015-04-22,3.0186,0.9320533134495294
2015-04-23,3.0084,0.9256687957048968
2015-04-24,2.9745,0.9194556822361163
2015-04-27,2.9236,0.9181050312155711
2015-04-28,2.8943,0.91082976591675
2015-04-29,2.9375,0.8949346697691068
2015-04-30,2.9936,0.8958967926894821
2015-05-01,,0.8933357155619082
2015-05-04,3.0754,0.8972633467922835
2015-05-05,3.0626,0.8949346697691068
2015-05-06,3.042,0.881445570736007
2015-05-07,3.0421,0.8862891075068686
2015-05-08,2.9966,0.8896005693443643
2015-05-11,3.0175,0.8975049362771494
2015-05-12,3.0389,0.889679715302491
2015-05-13,3.0103,0.8793527963418923
2015-05-14,3.0032,0.8796622097114708
2015-05-15,2.9894,0.8750437521876093
2015-05-18,3.0145,0.8807468733485997
2015-05-19,3.0284,0.896780557797507
2015-05-20,3.0347,0.9026085386767758
2015-05-21,3.0295,0.8987956138774043
2015-05-22,3.0653,0.9063717937097798
2015-05-25,3.1212,
2015-05-26,3.1351,0.9194556822361163
2015-05-27,3.174,0.9184423218221895
2015-05-28,3.1748,0.9162543522081731
2015-05-29,3.1788,0.9095870474804439
2015-06-01,3.1789,0.9163383121048292
2015-06-02,3.1443,0.8984725965858041
2015-06-03,3.1184,0.8861320336730172
2015-06-04,,0.8872327211427558
2015-06-05,3.1684,0.9002520705797623
2015-06-08,3.119,0.8903133903133903
2015-06-09,3.0991,0.8862105636299185
2015-06-10,3.0843,0.8844078889183691
2015-06-11,3.1514,0.8899964400142399
2015-06-12,3.1107,0.8866820358219543
2015-06-15,3.1036,0.8876264867743653
2015-06-16,3.1082,0.8898380494749957
2015-06-17,3.0989,0.8893632159373888
2015-06-18,3.0472,0.876885303402315
2015-06-19,3.0788,0.882223202470225
2015-06-22,3.0757,0.8788890841975743
2015-06-23,3.1042,0.8936550491510277
2015-06-24,3.0852,0.8946144211844695
2015-06-25,3.1015,0.8931761343336907
2015-06-26,3.1271,0.8963786303334529
2015-06-29,3.139,0.8944543828264757
2015-06-30,3.1026,0.8965393580778197
2015-07-01,3.1191,0.9022013713460844
2015-07-02,3.1173,0.9017132551848512
2015-07-03,3.1271,
2015-07-06,3.1431,0.9028530155290719
2015-07-07,3.1809,0.9130752373995618
2015-07-08,3.2282,0.9031791907514451
2015-07-09,3.2163,0.9070294784580498
2015-07-10,3.1897,0.8968609865470852
2015-07-13,3.1594,0.9074410163339383
2015-07-14,3.123,0.9078529278256923
2015-07-15,3.1532,0.9119927040583675
2015-07-16,3.1375,0.9175995595522113
2015-07-17,3.1832,0.9218289085545723
2015-07-20,3.2149,0.9216589861751152
2015-07-21,3.1813,0.9151642719868216
2015-07-22,3.2094,0.9187798603454612
2015-07-23,3.285,0.9110787172011663
2015-07-24,3.3254,0.9110787172011663
2015-07-27,3.3557,0.8999280057595392
2015-07-28,3.3815,0.9045680687471733
2015-07-29,3.3419,0.9069472156720478
2015-07-30,3.3652,0.9162543522081731
2015-07-31,3.394,0.9067827348567283
2015-08-03,3.4425,0.9122422915526364
2015-08-04,3.4675,0.9129918743723181
2015-08-05,3.4851,0.9201324990798675
2015-08-06,3.5347,0.9155832265152902
2015-08-07,3.5181,0.9125752874612154
2015-08-10,3.4909,0.9095870474804439
2015-08-11,3.4925,0.9056330374932077
2015-08-12,3.4826,0.8930166101089481
2015-08-13,3.5074,0.8973438621679827
2015-08-14,3.4761,0.9000900090009001
2015-08-17,3.4746,0.9026900162484204
2015-08-18,3.4811,0.9067827348567283
2015-08-19,3.4849,0.9040773890245004
2015-08-20,3.4751,0.8928571428571428
2015-08-21,3.4896,0.8805917576611484
2015-08-24,3.5494,0.8635578583765113
2015-08-25,3.5345,0.8764241893076249
2015-08-26,3.6326,0.8779631255487269
2015-08-27,3.5555,0.8897588753447816
2015-08-28,3.579,0.8950948800572861
2015-08-31,3.6467,0.8933357155619082
2015-09-01,3.6725,0.8878629139660835
2015-09-02,3.7314,0.8895214374666429
2015-09-03,3.776,0.9005763688760806
2015-09-04,3.7986,0.8995232526760818
2015-09-07,,
2015-09-08,3.8028,0.8942944017170452
2015-09-09,3.787,0.8956560680698611
2015-09-10,3.8698,0.8879417510211329
2015-09-11,3.8698,0.8819897689186806
2015-09-14,3.8653,0.8844078889183691
2015-09-15,3.8599,0.8880994671403198
2015-09-16,3.8368,0.8846426043878273
2015-09-17,3.8921,0.884016973125884
2015-09-18,3.9021,0.8804366966015145
2015-09-21,3.9821,0.8925383791503034
2015-09-22,4.0425,0.898230485942693
2015-09-23,4.1041,0.8960573476702508
2015-09-24,4.1949,0.8887308922858159
2015-09-25,3.9479,0.8934953538241601
2015-09-28,4.0099,0.8899964400142399
2015-09-29,4.1172,0.8892050506846878
2015-09-30,3.9729,0.8958967926894821
2015-10-01,3.9794,0.8928571428571428
2015-10-02,4.001,0.8868393047179851
2015-10-05,3.9141,0.8928571428571428
2015-10-06,3.8567,0.8876264867743653
2015-10-07,3.806,0.8889679082585119
2015-10-08,3.8517,0.8863676653075695
2015-10-09,3.7386,0.8800492827598345
2015-10-12,,
2015-10-13,3.825,0.8785802143735723
2015-10-14,3.8507,0.8743551630672379
2015-10-15,3.8344,0.8758101243650377
2015-10-16,3.8438,0.8802816901408451
2015-10-19,3.9015,0.88339222614841
2015-10-20,3.8656,0.8803591865481117
2015-10-21,3.9386,0.881445570736007
2015-10-22,3.936,0.8976660682226211
2015-10-23,3.8988,0.907770515613653
2015-10-26,3.8582,0.904895484571532
2015-10-27,3.9114,0.9048136083966704
2015-10-28,3.8797,0.9036688957166095
2015-10-29,3.9328,0.9121590805436468
2015-10-30,3.8589,0.9056330374932077
2015-11-02,,0.9069472156720478
2015-11-03,3.8126,0.913575735428467
2015-11-04,3.7687,0.9207255317189945
2015-11-05,3.7893,0.9200478424878094
2015-11-06,3.8059,0.9305788200260562
2015-11-09,3.7928,0.9287638153617536
2015-11-10,3.7981,0.9358038555118847
2015-11-11,3.7327,
2015-11-12,3.7996,0.9286775631500743
2015-11-13,3.8023,0.9326618168252191
2015-11-16,3.8336,0.9338812103100486
2015-11-17,3.8052,0.940379913485048
2015-11-18,3.7921,0.9400263207369806
2015-11-19,3.7442,0.9305788200260562
2015-11-20,3.701,0.9380863039399624
2015-11-23,3.7231,0.9432182607055273
2015-11-24,3.7081,0.938790837401427
2015-11-25,3.7688,0.9419743782969102
2015-11-26,3.7606,
2015-11-27,3.7399,0.9437523593808984
2015-11-30,3.8506,0.946790380609733
2015-12-01,3.8745,0.9416195856873822
2015-12-02,3.8545,0.9458053532582995
2015-12-03,3.797,0.91726288754357
2015-12-04,3.7575,0.9187798603454612
2015-12-07,3.7476,0.9225092250922509
2015-12-08,3.7921,0.9194556822361163
2015-12-09,3.758,0.9104151493080844
2015-12-10,3.7685,0.9134088417975886
2015-12-11,3.8548,0.9089256498818397
2015-12-14,3.9023,0.9070294784580498
2015-12-15,3.8703,0.9165062780680048
2015-12-16,3.9357,0.9143275121148396
2015-12-17,3.8929,0.9255831173639393
2015-12-18,3.9062,0.9219138932423712
2015-12-21,3.9831,0.9157509157509157
2015-12-22,3.977,0.9109127345600291
2015-12-23,3.9632,0.9195402298850576
2015-12-24,3.9524,0.9128251939753538
2015-12-25,,
2015-12-28,3.9186,0.9104980424292087
2015-12-29,3.8492,0.9160864785635765
2015-12-30,3.9048,0.9164222873900294
2015-12-31,3.9048,0.9208951100469656
2016-01-01,,
2016-01-04,4.0387,0.9256687957048968
2016-01-05,4.0114,0.9308386856557759
2016-01-06,4.0303,0.929195316855603
2016-01-07,4.0475,0.9208103130755064
2016-01-08,4.025,0.9186954524575103
2016-01-11,4.0153,0.9192866335723477
2016-01-12,4.0299,0.9227646027498384
2016-01-13,3.9863,0.9206407659731173
2016-01-14,4.0223,0.9206407659731173
2016-01-15,4.0402,0.9120758847136081
2016-01-18,4.0364,
2016-01-19,4.0303,0.9169264624977077
2016-01-20,4.0861,0.9167583425009168
2016-01-21,4.1558,0.9231053263177329
2016-01-22,4.1232,0.9247272054743851
2016-01-25,4.1002,0.9231905465288036
2016-01-26,4.0967,0.9219988936013277
2016-01-27,4.0448,0.9202171712524155
2016-01-28,4.0838,0.9130752373995618
2016-01-29,4.0428,0.9231905465288036
2016-02-01,3.9986,0.9184423218221895
2016-02-02,3.9919,0.9167583425009168
2016-02-03,3.9558,0.904895484571532
2016-02-04,3.8653,0.892936869363336
2016-02-05,3.8975,0.8983918785374181
2016-02-08,,0.8952551477170994
2016-02-09,,0.8849557522123894
2016-02-10,3.9412,0.8911067545891997
2016-02-11,3.9642,0.880126738250308
2016-02-12,3.9891,0.8900756564307967
2016-02-15,3.9885,
2016-02-16,4.0213,0.8976660682226211
2016-02-17,4.0318,0.8976660682226211
2016-02-18,4.0091,0.9015506671474938
2016-02-19,4.0492,0.8987148377819718
2016-02-22,3.9618,0.907605736068252
2016-02-23,3.9684,0.907770515613653
2016-02-24,3.99,0.9073586788857635
2016-02-25,3.94,0.9069472156720478
2016-02-26,3.9578,0.9147457006952068
2016-02-29,3.9796,0.9201324990798675
2016-03-01,3.9913,0.9219138932423712
2016-03-02,3.9116,0.9220839096357768
2016-03-03,3.8504,0.9134088417975886
2016-03-04,3.7188,0.9082652134423251
2016-03-07,3.7714,0.9087604507451835
2016-03-08,3.7813,0.9067827348567283
2016-03-09,3.7037,0.9072763563781527
2016-03-10,3.67,0.8958967926894821
2016-03-11,3.6271,0.8944543828264757
2016-03-14,3.6239,0.9003331232556046
2016-03-15,3.7116,0.8999280057595392
2016-03-16,3.8079,0.9029345372460498
2016-03-17,3.6445,0.8837044892188053
2016-03-18,3.6146,0.8855827134254339
2016-03-21,3.6229,0.8880994671403198
2016-03-22,3.6073,0.8906305664410402
2016-03-23,3.6531,0.8949346697691068
2016-03-24,3.6948,0.8958165367732688
2016-03-25,,0.8957362952346829
2016-03-28,3.6408,0.8920606601248885
2016-03-29,3.6687,0.8925383791503034
2016-03-30,3.6116,0.8826125330979699
2016-03-31,3.5589,0.8779631255487269
2016-04-01,3.5799,0.8783487044356609
2016-04-04,3.5871,0.8782715615668364
2016-04-05,3.6581,0.8791981712678038
2016-04-06,3.6749,0.8748906386701663
2016-04-07,3.6921,0.8782715615668364
2016-04-08,3.6385,0.8767315448009819
2016-04-11,3.5284,0.8762705923589205
2016-04-12,3.5406,0.8775778850372971
2016-04-13,3.5429,0.8864462370357237
2016-04-14,3.5126,0.8879417510211329
2016-04-15,3.5276,0.8853474988933157
2016-04-18,3.5904,0.8832361773538243
2016-04-19,3.5538,0.8791208791208791
2016-04-20,3.5503,0.8826125330979699
2016-04-21,,0.8848774444739402
2016-04-22,3.5829,0.8897588753447816
2016-04-25,3.5472,0.8869966294128082
2016-04-26,3.5301,0.8835483300936562
2016-04-27,3.5295,0.8832361773538243
2016-04-28,3.4992,0.8830022075055187
2016-04-29,3.4508,0.87404947120007
2016-05-02,3.4991,0.868357068426537
2016-05-03,3.555,0.8689607229753215
2016-05-04,3.5397,0.8706251088281386
2016-05-05,3.5296,0.876885303402315
2016-05-06,3.5362,0.8755800717975659
2016-05-09,3.5387,0.8770391159445711
2016-05-10,3.4772,0.8782715615668364
2016-05-11,3.4645,0.8738203425375742
2016-05-12,3.4877,0.8787346221441126
2016-05-13,3.5041,0.8854258898530193
2016-05-16,3.5035,0.8827683615819208
2016-05-17,3.5037,0.8820675663755845
2016-05-18,3.5368,0.8868393047179851
2016-05-19,3.6003,0.8917424647761727
2016-05-20,3.5419,0.892299455697332
2016-05-23,3.566,0.8934953538241601
2016-05-24,3.5491,0.8972633467922835
2016-05-25,3.5804,0.8965393580778197
2016-05-26,,0.8941344778254648
2016-05-27,3.6168,0.8976660682226211
2016-05-30,3.5997,
2016-05-31,3.5951,0.898069151324652
2016-06-01,3.6126,0.8956560680698611
2016-06-02,3.5961,0.8962982880702699
2016-06-03,3.5409,0.8826125330979699
2016-06-06,3.5098,0.8807468733485997
2016-06-07,3.4745,0.8810572687224669
2016-06-08,3.3898,0.8771929824561404
2016-06-09,3.3817,0.8826904404625298
2016-06-10,3.4261,0.8864462370357237
2016-06-13,3.4533,0.8863676653075695
2016-06-14,3.4839,0.892379082634303
2016-06-15,3.4768,0.8897588753447816
2016-06-16,3.4904,0.8962179602079227
2016-06-17,3.4372,0.8884150675195451
2016-06-20,3.3835,0.8835483300936562
2016-06-21,3.3897,0.8879417510211329
2016-06-22,3.3883,0.886053517632465
2016-06-23,3.3533,0.8792754770069463
2016-06-24,3.3772,0.8987956138774043
2016-06-27,3.3934,0.9071117561683599
2016-06-28,3.3267,0.904649900488511
2016-06-29,3.2435,0.8995232526760818
2016-06-30,3.2098,0.9064539521392314
2016-07-01,3.2298,0.8972633467922835
2016-07-04,3.248,
2016-07-05,3.2904,0.9025270758122743
2016-07-06,3.3242,0.9027715085311908
2016-07-07,3.3388,0.903750564844103
2016-07-08,3.2968,0.9059612248595761
2016-07-11,3.3031,0.9053870529651425
2016-07-12,3.275,0.9030160736861117
2016-07-13,3.2896,0.8999280057595392
2016-07-14,3.2311,0.9001710324961743
2016-07-15,3.2656,0.9042408897730354
2016-07-18,3.2634,0.9028530155290719
2016-07-19,3.2801,0.9079353550027238
2016-07-20,3.2512,0.9085127646043427
2016-07-21,3.2585,0.907770515613653
2016-07-22,3.2854,0.9117432530999271
2016-07-25,3.2819,0.9107468123861566
2016-07-26,3.279,0.9104151493080844
2016-07-27,3.282,0.9100837277029487
2016-07-28,3.274,0.9013881377321075
2016-07-29,3.239,0.8954154727793696
2016-08-01,3.2662,0.894774516821761
2016-08-02,3.249,0.8908685968819599
2016-08-03,3.2733,0.8952551477170994
2016-08-04,3.2183,0.8981498113885397
2016-08-05,3.1859,0.9025270758122743
2016-08-08,3.1771,0.9026900162484204
2016-08-09,3.1503,0.9000900090009001
2016-08-10,3.1302,0.8951750067138126
2016-08-11,3.1364,0.8954154727793696
2016-08-12,3.1602,0.8950948800572861
2016-08-15,3.1672,0.892936869363336
2016-08-16,3.1749,0.8867606632969762
2016-08-17,3.2248,0.8878629139660835
2016-08-18,3.2215,0.8823010411152286
2016-08-19,3.2267,0.8829242450997704
2016-08-22,3.2163,0.8838607035531201
2016-08-23,3.2054,0.8843296781039971
2016-08-24,3.2372,0.8884150675195451
2016-08-25,3.2319,0.8869966294128082
2016-08-26,3.2153,0.8899172376968942
2016-08-29,3.2613,0.8942944017170452
2016-08-30,3.2525,0.8968609865470852
2016-08-31,3.2403,0.897182845863987
2016-09-01,3.2472,0.8933357155619082
2016-09-02,3.2431,0.8962179602079227
2016-09-05,3.2721,
2016-09-06,3.2452,0.8899172376968942
2016-09-07,,0.8898380494749957
2016-09-08,3.1934,0.8884150675195451
2016-09-09,3.2638,0.8917424647761727
2016-09-12,3.2854,0.8904719501335708
2016-09-13,3.2972,0.8895214374666429
2016-09-14,3.3262,0.8872327211427558
2016-09-15,3.3326,0.8892050506846878
2016-09-16,3.3004,0.8960573476702508
2016-09-19,3.2636,0.894534394847482
2016-09-20,3.254,0.8950948800572861
2016-09-21,3.2408,0.8956560680698611
2016-09-22,3.2015,0.890551251224508
2016-09-23,3.2242,0.8910273545397843
2016-09-26,3.24,0.8873114463176575
2016-09-27,3.2358,0.8922198429693077
2016-09-28,3.2476,0.8928571428571428
2016-09-29,3.2235,0.8893632159373888
2016-09-30,3.2462,0.8898380494749957
2016-10-03,3.2338,0.8920606601248885
2016-10-04,3.2203,0.8919015340706387
2016-10-05,3.2359,0.8931761343336907
2016-10-06,3.231,0.8962179602079227
2016-10-07,3.2134,0.8963786303334529
2016-10-10,3.2125,
2016-10-11,3.2136,0.903995660820828
2016-10-12,,0.9079353550027238
2016-10-13,3.2087,0.9059612248595761
2016-10-14,3.1864,0.9103322712790168
2016-10-17,3.1963,0.9090909090909091
2016-10-18,3.1874,0.9093389106119851
2016-10-19,3.18,0.9119095385737734
2016-10-20,3.1605,0.9145783793671118
2016-10-21,3.1593,0.9203018590097551
2016-10-24,3.1311,0.9184423218221895
2016-10-25,3.1193,0.9182736455463728
2016-10-26,3.1219,0.9160864785635765
2016-10-27,3.1429,0.917094644167278
2016-10-28,3.1815,0.9145783793671118
2016-10-31,3.1811,0.9122422915526364
2016-11-01,3.2053,0.9056330374932077
2016-11-02,,0.8993614533681086
2016-11-03,3.231,0.9013881377321075
2016-11-04,3.2449,0.899199712256092
2016-11-07,3.2024,0.9059612248595761
2016-11-08,3.2024,0.9062896501721951
2016-11-09,3.2258,0.9130752373995618
2016-11-10,3.3104,0.9189487226612755
2016-11-11,3.4377,
2016-11-14,3.4446,0.9325748391308403
2016-11-15,,0.9323140033563304
2016-11-16,3.4183,0.9346667912889054
2016-11-17,3.4052,0.9384384384384383
2016-11-18,3.3917,0.9433962264150942
2016-11-21,3.3517,0.9436633009342266
2016-11-22,3.3476,0.9417969485778865
2016-11-23,3.3927,0.9469696969696969
2016-11-24,3.3987,
2016-11-25,3.4279,0.9438414346389805
2016-11-28,3.3996,0.94553706505295
2016-11-29,3.406,0.9410878976096367
2016-11-30,3.3967,0.9453582907922102
2016-12-01,3.4362,0.940379913485048
2016-12-02,3.465,0.9375585974123383
2016-12-05,3.4598,0.9325748391308403
2016-12-06,3.4354,0.9330969487729774
2016-12-07,3.3895,0.9295408068414203
2016-12-08,3.4008,0.9411764705882353
2016-12-09,3.3858,0.948676596148373
2016-12-12,3.3697,0.9428625306430323
2016-12-13,3.334,0.9402914903620123
2016-12-14,3.3103,0.9384384384384383
2016-12-15,3.383,0.9638554216867469
2016-12-16,3.3712,0.9563886763580718
2016-12-19,3.3778,0.9574875526618154
2016-12-20,3.3586,0.9624639076034649
2016-12-21,3.3297,0.9592326139088729
2016-12-22,3.3302,0.9567546880979718
2016-12-23,3.2696,0.9570293808019906
2016-12-26,3.2701,
2016-12-27,3.2776,0.9562057754828839
2016-12-28,3.2774,0.9625565501973241
2016-12-29,3.2591,0.9536524890329964
2016-12-30,3.2591,0.9476876421531464
2017-01-02,3.2729,
2017-01-03,3.2632,0.9600614439324116
2017-01-04,3.2333,0.9545628102329132
2017-01-05,3.2129,0.9435742592942064
2017-01-06,3.2057,0.9469696969696969
2017-01-09,3.2097,0.94553706505295
2017-01-10,3.1918,0.9458948164964057
2017-01-11,3.2154,0.9522902580706599
2017-01-12,3.1661,0.9375585974123383
2017-01-13,3.2034,0.9411764705882353
2017-01-16,3.2234,
2017-01-17,3.21,0.9350163627863488
2017-01-18,3.2211,0.9361542782250515
2017-01-19,3.2113,0.9407337723424272
2017-01-20,3.1918,
2017-01-23,3.1609,0.9310986964618249
2017-01-24,3.1649,0.9303190994511118
2017-01-25,3.169,0.9308386856557759
2017-01-26,3.1804,0.9372071227741331
2017-01-27,3.1596,0.9354536950420954
2017-01-30,3.1316,0.9362419249133975
2017-01-31,3.127,0.9264406151565685
2017-02-01,3.1479,0.9295408068414203
2017-02-02,3.1196,0.925754489909276
2017-02-03,3.1241,0.9266123054114159
2017-02-06,3.1179,0.9318796011555307
2017-02-07,3.1304,0.9354536950420954
2017-02-08,3.1255,0.9338812103100486
2017-02-09,3.1185,0.9382623381497466
2017-02-10,3.1155,0.9389671361502347
2017-02-13,3.1175,0.943129303027445
2017-02-14,3.1004,0.9454476694714947
2017-02-15,3.0779,0.9436633009342266
2017-02-16,3.051,0.9380863039399624
2017-02-17,3.095,0.9421518748822311
2017-02-20,3.0918,
2017-02-21,3.097,0.9477774618519572
2017-02-22,3.0824,0.9474182851729037
2017-02-23,3.0638,0.9446438692612885
2017-02-24,3.0993,0.9451795841209829
2017-02-27,,0.9412650602409638
2017-02-28,,0.9417969485778865
2017-03-01,3.0976,0.9466111321469141
2017-03-02,3.1138,0.9511128019783147
2017-03-03,3.1364,0.9476876421531464
2017-03-06,3.1111,0.9446438692612885
2017-03-07,3.1185,0.945000945000945
